geo_longitude,geo_latitude,altitude_pressure,climb_rate,gps_altitude,air_speed,flight_track
98.9011,46.0342,4470.1523,-4.638,4537.4445,459.8257,247.1844
77.0104,37.4834,6431.6636,7.5126,17350.8215,342.5602,44.7209
-107.2211,10.1745,10575.242,15.8922,8295.5451,430.6606,237.2134
-108.1161,12.2892,9439.3133,-0.0931,3496.9194,234.6877,265.6611
-111.375,67.9064,13031.7881,3.8085,5409.1387,216.5453,47.5902
-19.6461,26.3785,8827.0869,-3.4449,12810.0892,102.2434,35.7875
25.6811,50.1472,4291.3216,-3.8454,6914.6381,142.9087,206.4751
-67.8297,28.6548,1829.5202,-12.8961,-1283.4146,464.7607,324.4665
-77.3413,68.295,-138.4047,3.8854,10426.3736,101.806,193.511
123.1727,38.1135,8926.7102,3.4931,4440.9591,461.2488,117.592
-0.024,60.1314,4863.7435,7.5257,5084.7558,326.2706,451.3763
14.5224,49.6049,4603.1585,0.0133,8050.4923,194.6418,61.3173
26.3851,49.8452,8778.6086,-0.5077,17480.2386,505.1494,110.9361
0.4879,16.7864,3065.6528,-3.1014,8001.5011,156.0039,152.3977
-56.3363,34.8393,8344.5975,-5.4417,3687.0837,370.5974,370.5562
-37.3728,45.6188,8992.0945,-0.2792,1885.096,227.3041,263.4375
-31.9036,63.595,3630.4004,-1.0193,6555.6273,230.393,190.7298
36.4135,69.5252,7404.9025,6.3926,-735.9826,498.506,82.429
10.6273,26.1909,5227.0385,-3.8301,10183.3047,17.7788,29.9899
22.223,71.3815,1850.6923,-13.7339,3095.3218,12.3763,288.5717
22.8127,5.4727,3367.5662,6.5193,830.8892,205.8969,262.416
81.048,42.7845,6255.9635,6.6035,3228.2951,463.6782,65.9821
3.5179,25.8075,746.6566,14.0193,1632.1259,144.1378,60.3527
57.4976,30.4472,-1407.0881,11.6304,831.143,144.0348,152.6999
-19.5087,19.1234,1280.6103,-0.3024,5864.3619,278.5593,37.8074
-23.6428,42.26,4948.0945,-4.9218,1524.9524,64.772,173.2961
76.57,44.2652,7173.1525,-0.9687,1965.734,23.8048,125.6445
-50.7801,45.9346,1134.6481,0.9148,-553.4901,208.3076,171.575
17.7092,28.9575,6697.5889,-13.4984,6042.8234,495.9242,319.6624
109.9989,50.8926,5098.8936,-2.41,4427.7446,363.3186,96.9119
17.6925,17.6704,6149.6722,0.4533,-938.9153,169.4261,99.1988
52.4974,-8.9169,8633.5241,3.76,-379.555,499.8155,185.3225
69.775,39.5182,-1040.5208,-3.4551,4746.3221,149.3106,242.0705
118.1913,44.8971,5666.6365,-1.0318,7722.7939,399.0937,349.8571
17.1397,54.7289,-150.0173,0.9713,2849.4796,164.5141,194.6118
25.0757,5.239,6201.3976,5.604,10146.2036,44.1224,260.4882
163.4289,53.2112,8906.6399,-0.5586,11961.9243,243.7678,248.7101
43.1319,44.3317,8879.5836,-3.5182,11795.3406,45.8945,338.8352
-0.198,35.0731,8444.586,-5.3865,5407.3939,98.8522,124.3094
-2.2904,60.4307,4398.1931,2.4457,8083.3607,479.7616,103.3468
153.7382,75.2192,3824.6231,-1.4742,664.3192,464.1192,55.9889
40.9268,26.2347,6680.9998,-2.0031,9169.0941,43.462,238.422
40.568,42.7876,-2070.8016,3.9345,12341.6418,342.9242,93.244
97.4681,23.9006,5837.8557,3.6188,2037.4934,380.1189,217.7767
-1.4922,27.4872,7398.3558,-3.6885,1421.7012,421.3698,261.0347
-126.6905,33.7218,10580.2465,1.8927,1509.2268,146.7301,74.4449
4.0389,11.0586,3839.5925,-8.2544,5400.2299,463.5929,149.7679
29.3722,52.3093,12402.4574,-4.1176,6553.3074,125.0109,135.8819
-54.4631,29.448,12461.835,7.3418,5517.405,67.8674,150.4233
-44.0386,20.0353,9961.1618,-4.2066,2642.4894,337.6677,116.9019
16.3757,20.487,1421.8968,9.6481,6917.1506,147.7992,194.4389
-25.1663,9.0075,2792.0288,-4.0012,5340.8728,338.6333,51.7747
96.0801,30.6889,3531.8459,7.0887,10035.694,191.7378,159.294
31.0648,60.7879,2728.5474,0.4577,586.3683,433.2643,136.3569
-33.2671,19.2955,6038.8992,7.6581,4051.9092,289.7977,78.2892
-47.1235,26.3507,6644.2478,4.111,9437.1145,72.5631,284.207
16.5077,33.2754,8080.5181,-5.4724,3523.436,346.9734,183.8178
76.3117,50.209,11471.1923,-5.4186,-2724.2998,91.4096,185.047
-25.4946,15.6406,5641.3349,9.5497,2528.8753,184.7289,94.4162
-13.7383,34.9055,7086.2265,7.7659,-1722.9556,286.2828,212.9351
9.9786,76.1859,-1881.6172,-7.8285,8200.24,86.9793,195.2904
-56.3461,30.4849,5831.8773,-7.9249,10998.9602,340.4445,215.0759
34.7092,55.878,4006.3281,-3.7536,6475.2054,228.5591,17.5356
5.6665,15.1547,774.4325,10.9826,2128.1228,384.0619,-40.2176
-39.9939,40.9597,2576.5893,-7.852,3076.9681,459.594,85.5263
-66.3788,41.0087,5810.9701,4.2513,8830.7876,243.977,258.4156
94.1664,45.2443,3524.4941,2.3405,1856.6494,491.3664,171.3437
-4.8521,1.4222,-2849.7773,2.1065,2700.6863,27.5862,177.2765
33.6175,49.3184,2455.0129,0.4967,2429.1924,249.1715,192.7613
-29.7109,50.8699,7495.9048,-0.0885,-455.2686,191.9925,223.34
-2.201,19.8208,7961.8369,6.2343,4422.1714,350.5193,67.1397
61.8393,64.4863,3549.6752,4.2477,-1814.0325,10.766,-152.0748
20.4589,28.7701,7054.3294,10.1299,8853.2546,70.0325,137.0951
-115.7219,20.76,1568.7558,-7.7988,6519.5629,351.0577,241.2753
-73.0721,38.9118,10057.1645,-0.6313,8210.2252,459.545,210.7747
22.2446,44.6294,5485.4819,9.3502,9891.5276,369.9151,57.0078
129.1238,45.1644,9694.5337,1.2506,9519.565,30.0989,172.9511
35.0989,34.7158,7008.9767,6.0349,8091.826,50.0833,-32.1545
-116.0804,42.4461,9095.0762,-4.401,10579.7889,60.6128,205.1838
63.2032,54.5352,4984.821,6.4948,2652.0621,273.187,137.677
-69.5772,54.778,9587.6956,13.8381,6742.5458,342.4995,64.1343
50.8917,23.732,-3371.3367,8.4164,9136.0833,67.8659,391.1673
-185.538,29.9782,1974.304,-4.19,-1385.3597,116.7899,127.9596
-27.097,49.459,7148.5821,-7.9052,5059.1872,23.1733,170.2215
73.4487,31.8287,10846.0946,-1.9893,1727.1745,131.6329,106.1895
-20.0649,51.3744,8435.2245,8.5018,8080.2925,257.6973,140.2186
-15.1602,27.6792,11852.5498,-4.7035,5173.1171,296.4347,271.9749
-45.7905,74.933,2868.0399,11.7178,1189.1502,487.1121,305.3095
-12.9121,-3.9616,2986.6477,-4.431,6041.4214,2.2372,31.7691
112.4867,38.426,6384.4703,-8.67,8824.6521,222.3078,96.9207
-8.2023,43.1783,7036.5744,5.0818,6419.0071,455.965,140.478
-53.2961,23.028,1011.6471,-0.1356,5754.3679,227.8492,198.0506
12.0279,45.534,3457.1861,-4.4114,1426.6594,81.1235,141.5372
22.8668,42.7946,2610.6438,18.9988,12012.6448,283.612,328.6896
-49.0986,71.3354,3662.3245,-2.1353,14436.7921,486.4716,155.5388
-50.5663,38.9461,2829.7201,-5.2753,5136.8252,139.4508,40.1194
40.1786,36.5589,-1037.2466,5.8644,-1453.719,297.2486,289.8633
105.9903,34.1341,3066.015,8.3356,5653.6602,312.9569,80.4926
-71.3276,31.0218,4720.3394,-5.5226,4278.6718,49.6593,70.9894
41.4969,47.3354,4648.4067,4.5884,3011.5763,194.7291,391.1402
11.2155,-0.711,-1290.2386,-2.3733,3032.8338,47.9135,310.334
-10.6615,46.9325,4722.9404,1.5046,5441.6774,15.9129,179.4793
-109.5622,50.0165,6440.7159,6.6713,10266.4523,79.7824,137.9055
-62.3034,19.2123,9725.9282,-7.1911,303.7731,92.1512,285.772
-22.8835,29.7459,5974.3134,-3.0146,3441.6002,433.8042,72.3009
9.7173,-0.4743,6818.0105,6.2722,-1818.0118,241.1232,233.8633
-31.1964,53.0841,5331.975,-11.0013,5133.9163,431.0222,90.2154
-19.2235,45.5852,9113.7364,10.6096,11758.9244,428.3458,155.6672
66.5986,47.4704,7023.7577,7.2814,8029.8219,297.2748,128.7684
82.8475,74.439,-5175.3578,7.1205,12077.0151,152.7449,424.2502
11.9287,29.4353,1802.2735,-4.4554,1701.0243,155.7929,167.8321
20.9094,26.5903,1671.5463,6.0811,4343.6889,451.8946,264.2853
23.2359,20.7036,5935.2217,-6.0416,4714.7832,407.0295,188.713
87.7351,23.5997,4439.5041,-5.6547,5099.3026,203.8527,145.657
214.3561,38.9766,5609.9507,1.0823,2988.8284,503.2899,252.1308
73.0854,25.2243,1482.4455,7.5305,11392.0745,130.6742,303.5844
-136.149,51.0863,10898.151,-0.6417,6515.1374,385.7025,154.0309
27.3512,51.4723,6125.6282,17.5684,9597.0596,484.5037,189.4597
72.156,38.716,6339.5196,-11.2444,4003.7961,435.0397,69.4502
-127.5663,30.8261,5617.3773,6.0748,11357.0678,223.5691,224.4154
-21.2156,29.3046,3940.2181,-0.9876,7833.5644,320.0817,223.9009
1.7829,42.2293,7736.2218,0.2768,2451.0973,355.29,210.2946
23.4324,53.9356,646.3423,-19.2248,15859.784,396.8999,267.8691
61.6658,-38.4837,12485.6679,7.5572,10862.643,157.6725,85.2667
-36.7884,25.9259,12188.1327,-6.7188,-1165.6438,35.7333,186.4721
-37.1798,47.0734,769.1499,-4.8272,13279.3008,77.1103,221.4075
-28.3277,57.1269,4330.2916,4.8843,-357.2138,374.8969,151.521
-68.579,21.1918,9120.0442,-3.1084,7358.5376,255.1327,323.5032
-55.0459,25.9596,5812.6371,-2.3925,4987.5415,240.155,189.1995
144.1037,41.7301,5139.6518,-9.0277,5698.0168,65.2051,266.1533
12.2195,22.3312,1610.6314,0.8727,8433.3964,215.3557,210.4354
-68.5348,41.139,10744.688,12.2117,5440.1383,165.683,392.218
-9.7363,38.1344,4043.3734,-1.7344,4656.4256,379.0242,101.1912
49.4853,49.3382,1923.5168,-9.5235,7985.7885,456.6988,304.6139
-25.0702,51.4126,1787.0244,-0.3597,5830.1683,36.4843,206.2618
31.5037,65.9,5847.1008,-6.3557,9955.1646,37.9479,130.1365
89.779,53.2679,989.6394,4.9567,12788.1886,133.1369,101.1738
-74.1716,12.901,3659.911,-2.0356,5213.7193,119.3376,-52.7012
-56.7819,-5.1308,5642.8942,-3.908,3639.3913,440.2884,191.0795
136.899,6.2453,14061.4132,4.6174,6541.7617,15.7005,110.1058
37.3374,55.0679,5120.7809,-1.5411,19569.7029,102.4931,179.8851
-180.6086,28.9763,5325.9259,-0.3554,5862.6568,142.2187,251.236
16.1393,24.4264,2461.8691,1.6499,5438.1675,450.4342,104.4012
65.4397,78.3035,145.5772,8.3783,10308.2908,216.1093,362.7304
-71.372,54.6234,1229.7754,1.2517,15379.9192,197.3643,268.7637
-104.6494,46.9135,10825.9857,-1.0002,9397.2495,223.0252,336.3267
23.3206,39.2307,4482.9358,2.0939,3721.1731,49.2588,116.5329
-100.7969,53.893,11193.8115,-4.827,6288.88,72.7854,281.1569
-1.1147,35.2321,9144.5662,0.6711,2420.8627,10.9894,145.0811
91.4358,15.9809,3438.5587,-2.5774,-2133.8479,345.1146,153.714
147.429,20.7498,7711.6149,-7.1398,2791.9223,253.2063,199.9634
-63.2149,53.3223,5746.1077,0.0116,-2006.2765,65.0754,150.1389
-29.7869,37.318,2891.591,8.7463,5424.8513,350.1023,20.0528
61.868,46.9985,3635.3016,2.8301,10092.1437,449.1803,31.7737
-35.2236,63.6137,-241.585,3.42,8461.8322,324.7717,235.1153
105.1511,24.8725,309.8573,3.1334,550.3375,407.4103,279.4632
-78.9478,35.4503,10735.1269,-3.2113,5203.0483,285.0986,160.5427
215.499,22.5787,15323.6814,4.1216,9285.6574,294.6955,130.7053
55.186,13.8607,-2111.9849,-3.098,7829.0221,477.0717,187.5363
54.7748,-13.4798,11549.8576,-3.4651,8663.436,72.0241,97.702
40.6816,55.5768,3081.8866,-2.2533,985.0204,216.1704,87.5458
-37.3329,34.7818,3373.2555,4.1222,10735.748,263.3778,67.5551
-8.6176,47.8312,5391.7675,-5.3685,7451.7989,218.7378,373.8376
-7.14,32.6746,7297.8629,14.956,6765.3456,212.7656,192.1002
-20.8159,15.0952,7085.9959,6.6266,7244.4109,448.2591,204.0145
78.6985,35.1932,4222.3883,-0.1357,6188.6845,367.4199,283.1844
-63.7861,57.6032,10151.4135,2.8926,11720.375,298.012,88.2259
-1.7374,40.8858,71.0976,2.6999,7802.7682,414.6924,120.079
-79.6665,57.8049,-97.3127,-9.6269,6827.8483,84.9773,181.7924
40.007,6.2595,10597.2805,5.2362,3649.1065,35.6424,84.6613
-43.4692,31.7043,3438.5225,14.1041,3544.9111,207.7264,48.7014
5.8653,32.7502,-1204.3505,2.1125,206.8054,56.8116,171.1739
-63.0676,36.3903,7083.3638,-8.6958,3726.2608,483.7177,148.0323
27.0424,52.5385,7842.102,-6.7691,7191.6228,137.4035,352.984
157.4779,18.1397,4755.2556,-1.4741,4144.8,169.8371,104.8176
57.0909,55.9354,2757.9319,-2.9728,5237.9241,49.3866,105.6137
152.8255,34.2749,6544.1298,6.7037,3758.4554,276.7329,23.2473
108.439,37.5955,9404.5555,-5.141,7041.5551,12.4494,294.2839
44.4502,57.6811,6997.1113,1.2141,10545.8347,292.0589,89.0826
47.8373,25.6349,12934.617,-22.0628,-1827.3114,484.5986,123.677
-39.5558,-2.5223,2443.0875,-3.3702,3600.8751,386.2875,238.8022
-18.9706,27.2417,4388.8477,2.8952,10576.4715,498.5537,114.7975
38.4267,39.053,1889.7546,7.6109,8527.8663,106.4663,355.6353
-75.9825,60.7534,5906.1893,-0.0383,6149.2028,453.4966,154.0132
-50.6458,10.3045,3477.1124,0.6039,10069.078,287.9195,307.2527
-24.6333,34.9515,4386.416,14.1447,5043.5871,17.3734,207.0972
-10.4427,52.4866,9057.0912,2.5084,4390.8799,351.0921,218.3841
6.6491,18.1562,11652.3007,-8.5292,3987.849,230.5545,131.4186
-43.9815,31.0527,11404.188,12.9703,6860.7172,450.2362,120.2427
-12.8464,44.7469,9476.2182,2.3124,9919.191,380.8985,206.8338
2.4366,37.912,10107.6447,-9.9938,-1499.2256,325.4811,140.6586
-47.4295,12.3855,9772.5892,4.3288,3142.9879,403.8595,178.022
62.5163,21.4792,5337.6992,0.6187,6054.9376,18.5755,61.5652
-70.2455,63.0384,846.4497,-9.7175,4540.7844,143.1188,308.9286
-159.3381,70.0242,-6439.9833,-3.4955,7033.3685,186.2816,288.786
30.9447,28.7818,5239.6852,3.5472,13046.5534,427.8638,178.1751
2.0232,18.3329,8955.6995,0.5213,9882.8379,368.0311,309.7824
58.603,25.0757,6541.4274,1.3091,10411.3987,457.0318,123.5461
-25.3624,52.1528,5952.177,-0.5234,4803.9485,456.3833,363.4717
-55.0887,33.8948,-148.2881,-2.1025,6367.3017,25.6988,157.0378
51.9095,38.2027,8957.071,12.4048,12517.1351,272.5455,44.5232
-12.8297,35.3827,79.1852,-5.0696,15790.7732,67.8855,270.6843
-6.8381,70.1897,2641.4161,4.0311,3468.9415,85.9869,151.3366
37.2878,39.914,-192.4869,-0.1596,5853.3188,205.027,56.311
13.9202,37.8836,-610.2449,7.1597,6253.7675,98.6469,-89.0393
20.7928,56.8773,4466.8859,1.5793,6779.589,250.8364,179.7844
-26.3973,35.0682,7639.7709,-6.3643,7810.6347,176.1297,111.4616
-29.7809,-5.3713,6971.4193,-11.4833,478.5425,270.7539,375.9794
-27.045,67.759,5239.2351,-7.3755,3490.3035,144.2016,122.4622
-57.1089,35.737,-2210.7433,-5.8482,13167.8258,198.5721,328.8203
11.096,37.9222,-354.0597,1.1458,3762.1961,236.9226,63.8194
-85.7878,64.7941,7793.8446,0.5069,5182.0445,3.3469,82.7862
-74.6664,25.0753,5602.4605,6.2397,7141.4411,363.7592,157.5002
136.056,37.0301,6390.6033,8.688,2385.7734,394.3352,234.6557
130.7291,15.7596,10332.7098,0.8722,5822.0607,231.0873,316.7232
11.5364,75.0714,1166.8943,4.3681,5075.6312,181.0673,142.4586
-70.4825,49.7932,8008.1304,1.291,1598.1023,161.096,-50.0809
-74.3935,44.0656,1743.5335,-5.8411,8871.8828,463.8801,264.7239
72.9315,36.2716,2332.2414,-2.7928,12638.3199,164.9633,-10.7717
-115.4923,35.0787,1726.729,9.3215,11207.094,398.1726,13.6947
-53.2945,21.2365,8427.0995,6.7706,-972.5815,20.7169,266.8379
2.2818,25.9062,10190.2977,-2.714,-1371.5016,351.1208,119.5739
-41.7611,15.7783,3807.6229,4.034,9675.0206,450.7354,371.043
-106.4623,38.5564,780.8343,-6.0071,12413.6329,208.8925,299.0381
-6.9032,49.4257,3977.0056,3.5676,6860.4351,317.1931,289.0999
26.0613,41.3868,9073.3473,8.99,10621.2562,504.9741,99.1433
-59.7179,68.3143,5236.5707,-4.4869,7596.8785,82.2601,245.5857
46.5628,47.0585,4199.0416,0.59,9380.6345,287.2765,129.3647
-3.9136,37.1177,2740.7456,-2.5938,2253.4344,35.4942,143.2538
-31.4864,22.3155,1209.3689,-7.9631,10713.2743,390.6072,296.7819
-45.4555,2.6504,9299.8557,-7.0274,6704.2765,52.6613,109.2481
-1.8648,78.2412,3952.7103,2.9979,-1787.1435,169.2259,291.3517
-108.5459,34.3539,4438.7719,8.8865,73.6467,50.3686,153.8789
-58.9408,43.7335,8053.438,-6.2092,5520.5047,222.1284,154.0344
83.4154,9.2385,12178.1142,8.8876,12091.8469,353.8053,209.0145
-43.0634,50.7356,9389.183,1.1873,5460.3865,464.6768,95.5633
-36.2311,70.3834,10387.6214,-7.4522,8435.2794,298.7798,99.3847
-26.3521,24.5272,1806.691,-9.934,8895.4503,71.5474,218.76
0.4631,21.3647,5199.9707,0.993,-3169.2499,195.5902,140.7304
-63.8017,29.6679,7630.4178,-4.8013,13961.218,448.9409,201.2209
-55.4491,12.3774,4704.3889,-11.506,-913.2907,419.1331,197.1391
116.3563,34.4052,5284.6142,-6.2931,-263.5022,269.825,295.1074
74.7657,51.7221,9243.3748,5.6803,7322.1611,185.433,321.7418
-67.0575,24.2971,3940.9835,4.9179,8778.6426,354.9236,294.0456
39.1491,85.2201,8800.729,-3.1645,14825.8833,21.1064,126.7613
-78.4867,71.4095,6047.732,-6.2618,2499.5562,460.4959,173.4753
-66.6027,29.642,6637.2218,-6.5093,3210.9398,410.2491,183.6243
-40.7567,32.2063,-1869.9299,8.3134,3186.5677,257.4912,232.1571
142.1836,33.5498,5265.3678,4.5986,6395.3755,494.0091,55.017
40.7685,50.8592,1972.2488,1.5091,10683.2896,114.8251,133.2164
-4.5902,45.422,5288.2392,0.5645,7902.9642,54.0871,235.8716
52.6471,-7.694,4601.2063,-4.3833,2287.3895,346.214,72.0112
24.935,49.379,-1043.0436,-1.0555,3560.508,500.8684,169.8958
217.8271,3.6973,-1980.1035,-5.1044,3812.4375,54.646,191.8858
-35.6323,24.2867,1393.0795,6.7914,10699.3334,59.0468,84.0815
92.2,36.039,7174.5692,-1.8992,-233.2268,455.6774,103.5553
-38.3096,30.9469,10541.3243,1.4009,2834.7378,68.9645,307.6217
-143.8172,62.2703,2790.4178,-3.2216,7425.3031,70.4039,50.054
10.2939,21.431,3323.5579,2.2477,11952.7891,451.0853,213.1653
-19.2093,47.4021,7413.3339,-4.8602,1507.4103,269.0326,135.229
-16.1424,34.7072,-250.6632,2.9215,8770.8454,209.4091,225.1746
-101.6171,19.9714,4289.0733,-7.1503,3420.3618,396.59,-7.3724
12.2219,25.2467,3483.2097,-3.329,4052.3479,322.5884,279.152
-15.8399,12.0538,4249.9703,0.1251,3751.2871,379.3083,230.6834
-6.467,13.7833,11106.2532,-4.2252,9565.4148,173.8692,230.88
55.2513,9.7042,6293.9155,1.3713,4484.714,397.136,212.2521
-43.7846,25.7817,14514.3732,-18.8931,7195.9568,22.8937,242.5584
35.9836,13.0973,6451.4364,-2.3545,-1038.6504,85.9888,211.2014
-28.5148,39.7257,9109.1519,0.0898,2648.0937,147.6495,201.9369
100.2899,-2.8827,11619.6569,4.9097,7080.6299,420.4532,198.6106
31.2195,34.4905,8474.987,8.1745,8345.3009,135.1021,117.7101
101.8672,30.3836,7366.8845,-2.9607,10592.3083,479.8028,69.0024
39.017,56.2293,10780.447,8.4764,12994.8427,203.0692,86.7686
66.0384,17.4866,3766.5463,-7.653,3062.3903,172.2246,367.6408
61.9557,48.4996,3918.74,-0.9278,4638.0758,6.192,326.553
62.8714,67.5391,8532.231,-15.2365,6211.2441,481.19,273.5604
-13.1654,18.36,1779.6383,0.5464,8208.3624,74.6238,150.8665
-19.8956,37.3083,7945.3026,-18.6482,1875.6547,122.0573,106.3895
48.4628,-4.7113,2340.0233,-4.3862,-262.7747,395.158,160.6175
62.2791,51.8551,-2757.2277,-0.823,4973.2632,437.0465,182.2584
-50.8624,68.4708,12017.4813,12.2651,8933.4145,127.9137,255.4086
-30.4349,51.6633,9700.3268,-3.6606,5205.8683,364.8478,304.2093
-64.2618,26.3316,6752.3458,5.3176,5390.3569,357.2837,159.66
-38.5434,25.9954,5013.6195,-16.0006,8838.519,218.1701,100.5335
94.5093,52.6506,5563.1281,-4.2943,3593.7724,75.2946,176.2981
86.3362,29.0643,3701.9594,4.5895,-294.7837,102.763,308.8546
66.7266,24.0429,6700.0623,-16.9657,11570.3712,10.0032,58.9756
27.3976,62.0937,10283.9862,1.1158,5823.6395,38.2452,178.2041
-21.9104,47.6049,2448.337,-4.2945,10823.9057,337.0172,176.5613
59.6865,42.2435,3600.7274,-6.9882,9313.289,480.9847,24.5095
-45.2654,25.1677,11557.5235,-4.3809,7582.1427,368.4828,175.6033
98.4721,12.9421,3236.5125,-0.3019,11027.6616,82.5572,228.6822
115.5027,14.4783,4258.6835,-1.1918,4007.012,433.9976,154.5286
55.6902,54.3555,3553.7335,3.1986,2649.7712,236.7921,233.5057
2.8148,36.9848,5123.3499,-1.8118,9520.0255,44.9839,301.0586
-45.1928,32.1156,8340.6853,-2.9083,4468.466,54.2787,276.1795
-9.4288,39.6485,-2597.6201,1.392,5808.0885,142.4081,9.9451
-6.3521,30.8834,8816.1992,6.3543,14030.5488,392.9971,172.7423
-80.2062,27.7985,8951.2901,-1.3345,3738.7636,435.0809,323.8407
5.1574,54.3425,5129.6937,1.5681,8167.7224,317.62,190.9331
-34.2359,39.104,7565.9414,7.6311,8928.5915,137.4491,62.0505
12.8504,8.2099,7323.7536,6.1249,10982.8827,43.8546,202.6638
39.5949,66.4538,-310.6729,-2.8207,4330.2518,169.1606,158.6414
-25.3072,37.8364,9402.7114,4.6853,10608.2196,204.906,143.0798
5.852,43.9212,3404.8804,-8.4779,7909.198,215.4289,184.8034
48.1934,49.0166,6438.8588,-3.8954,13569.045,472.536,232.2184
-29.5438,23.9113,4106.852,-1.7183,4835.9383,475.4311,316.7976
37.4782,13.4913,7985.5421,-8.3282,14458.2845,352.8218,33.7542
-38.9694,43.3966,-315.996,2.8662,8075.7618,137.5658,170.8765
70.3966,36.6523,8918.9997,-8.8174,9225.8681,51.0421,176.8431
-15.0923,42.8113,7390.0544,2.8419,4919.7101,292.863,153.2027
-10.4027,14.9976,794.7862,-8.5335,10499.6888,52.6638,242.6308
-0.9997,57.3512,7612.5314,1.5708,921.7584,299.9886,114.4427
20.1996,51.1605,6512.5558,5.4127,-3911.6455,188.4816,175.3154
60.2427,46.6795,4794.6046,-8.3389,3671.3771,303.7791,101.9971
45.4779,55.4499,6859.616,7.8286,6470.1174,263.8929,76.2246
-49.9626,18.2976,7769.2731,11.038,7285.346,411.0783,162.0819
21.3687,19.1066,687.6026,-3.7015,4884.4266,498.9018,16.5482
-67.8914,46.3229,2286.3351,0.8216,6249.0169,62.0155,65.3247
123.8404,43.0313,9373.5043,3.3202,9598.7749,189.4796,42.5749
-41.0974,8.1987,-25.7754,-8.6126,9370.1257,244.8938,195.8402
101.9263,56.8958,473.8877,-6.798,2977.338,395.8471,276.4948
-25.3472,25.687,4459.1247,-10.3118,5347.5772,180.1592,247.48
-30.5222,25.967,9287.9367,-4.2372,2197.969,45.727,28.671
115.3975,18.2042,6598.3162,1.9867,7503.6621,139.828,267.6079
51.7959,41.1788,-2380.8034,2.9371,4871.7216,420.0915,187.9875
23.0547,54.1249,1225.3005,0.2023,34.3328,374.8444,157.6346
90.2648,41.8583,3290.2263,6.0493,6704.0142,445.877,178.9198
84.302,23.401,7398.4353,5.7817,8632.914,163.7517,183.4587
-12.54,63.3531,9515.6671,-5.072,10093.1159,159.4978,179.1701
100.7751,15.0294,6669.9998,1.4371,5173.3006,211.4347,171.6117
35.0121,83.2833,7056.0605,9.3027,9209.9098,452.68,194.6293
-49.3112,-8.739,15134.4156,1.0861,7531.2285,110.8919,247.7039
-68.3807,23.8617,10045.054,-4.3764,183.6249,136.2209,113.9588
44.8983,28.8717,6796.3677,9.0066,9973.0179,227.0281,230.9942
115.4474,7.3782,-346.7841,-5.7444,3444.5727,41.8905,81.3429
99.6556,29.847,10549.8969,-0.1475,9116.0884,285.0327,200.2035
82.7885,29.0747,1162.857,9.4568,3669.3224,281.2464,351.1592
93.0972,46.3743,6329.5693,-4.7902,5623.2842,358.9601,262.6936
-4.0935,39.4581,5898.1237,2.9332,1956.9352,450.4688,201.2298
110.6866,44.9777,8362.6083,5.0686,11473.5085,340.4183,152.4468
107.017,33.5455,1770.3214,-12.2902,2119.3831,76.1707,75.6806
36.2052,17.3568,4946.3561,9.5769,9200.8386,34.5937,168.5472
47.5479,38.3682,8175.6982,-0.2023,1752.0471,392.9206,35.6662
2.018,0.4483,8420.3376,7.8553,3995.2319,245.7725,230.2493
20.6818,37.1105,11344.1889,-0.04,11059.1497,224.4166,123.7925
-4.492,20.8799,2791.5204,-3.5051,10590.9714,481.675,343.0258
-25.9883,40.7642,5062.9215,-8.3726,5769.7944,491.0795,221.1203
-10.0539,26.0277,8242.7628,-4.1993,6893.8698,343.9821,241.3067
105.5648,46.0913,1336.0869,8.0365,7716.4525,114.7454,210.9216
61.0549,14.469,10179.8663,-1.7927,8554.4122,10.6877,192.1429
61.6913,75.2185,8286.4796,-7.208,9916.747,21.7289,124.5367
24.4306,9.9117,9033.7074,-4.1166,8012.4304,207.6315,313.5833
27.5199,28.6417,3962.4853,3.8407,-6662.0505,300.3782,339.7967
32.0229,29.6141,1038.6778,-3.4739,4040.9374,314.1145,188.1056
44.0782,53.9871,7829.542,3.9327,8233.0827,322.518,46.4967
14.2998,34.3404,7618.1567,4.6652,7775.2939,418.7147,147.9838
-16.7327,31.9369,5607.9447,2.8801,9663.705,233.1235,60.0336
43.7771,77.9656,7019.1038,-4.6819,4581.8614,480.1537,245.0372
67.9236,22.8257,-2038.6706,4.6314,6366.1998,340.1679,221.7145
-118.5234,38.4897,-5055.2031,12.4131,2710.3443,100.4122,319.6149
-71.8566,20.3838,7633.5662,4.2587,2680.681,296.6524,201.5529
79.6968,28.7081,8886.1356,6.2901,14445.5535,87.2959,299.8052
53.4712,4.9958,6650.6497,4.3556,5144.3181,463.3993,135.7248
42.7912,14.2453,12425.773,3.9673,-4992.7864,131.2911,281.8956
103.0786,45.5449,986.6238,10.8652,5838.4237,485.6278,-53.9448
-1.0915,27.6503,12455.8291,1.1911,3188.2978,501.6584,86.3763
-56.7626,24.9915,-496.7424,-5.112,5820.319,161.0924,269.6774
-28.9449,24.3478,11995.6038,6.9543,1903.1681,258.0782,166.616
-106.2667,30.9025,-3484.0225,1.1653,3278.2493,377.7586,11.3896
81.7312,45.7035,10383.9089,-1.056,-1276.5438,225.9375,128.4557
35.9436,21.0764,-189.3749,-9.368,5106.9512,233.6575,256.1455
103.357,82.5932,3494.1823,-4.1027,8147.3292,259.5412,141.1758
